doi,doi_url,title
10.1002/mrm.70126,https://doi.org/10.1002/mrm.70126,"Self‐Navigated, Retrospective, Data‐Consistent Motion Correction for MPnRAGE"
10.1002/mrm.70076,https://doi.org/10.1002/mrm.70076,"Simultaneous in vivo detection of spectrally resolved glutamate, glutamine, and glutathione at 3 
                    <scp>T</scp>
                    with
                    <scp>NAA</scp>
                    ‐aspartyl editing and
                    <scp>echo‐time</scp>
                    optimization"
10.1002/mrm.70075,https://doi.org/10.1002/mrm.70075,On the structural and practical identifiability of multi‐echo BBB‐ASL tracer kinetic models
10.1002/mrm.70106,https://doi.org/10.1002/mrm.70106,"Mitigating banding artifacts in
                    <scp>balanced steady‐state free precession</scp>
                    using parallel transmission in a single acquisition"
10.1002/mrm.30505,https://doi.org/10.1002/mrm.30505,"Gradient system characterization of a 1.
                    <scp>5 T MR</scp>
                    ‐Linac with application to
                    <scp>4D UTE</scp>
                    imaging for adaptive
                    <scp>MR</scp>
                    ‐guided radiotherapy of lung cancer"
10.1002/mrm.70060,https://doi.org/10.1002/mrm.70060,"Feasibility of tagged
                    <scp>MRI</scp>
                    at 0.55 T"
10.1002/mrm.30481,https://doi.org/10.1002/mrm.30481,Cerebrovascular reactivity differences in healthy cerebral gray and white matter
10.1002/mrm.30533,https://doi.org/10.1002/mrm.30533,"Controlling sharpness, <scp>SNR,</scp> and <scp>specific absorption rate</scp> for <scp>3D fast‐spin echo</scp> at <scp>7T</scp> by end‐to‐end learning"
10.1002/mrm.70068,https://doi.org/10.1002/mrm.70068,"Scalable spokes
                    <scp>pTx</scp>
                    pulses for
                    <scp>2D</scp>
                    turbo‐spin‐echo imaging at
                    <scp>7 T</scp>"
10.1002/mrm.30543,https://doi.org/10.1002/mrm.30543,Impact of through‐slice gradient optimization for dynamic slice‐wise shimming in the cervico‐thoracic spinal cord
10.1002/mrm.30397,https://doi.org/10.1002/mrm.30397,"3D joint T
                    <sub>1</sub>
                    /T
                    <sub>1</sub>
                    <sub>ρ</sub>
                    /T
                    <sub>2</sub>
                    mapping and water‐fat imaging for contrast‐agent free myocardial tissue characterization at 1.5T"
10.1002/mrm.30466,https://doi.org/10.1002/mrm.30466,"A flexible
                    <scp>MRF</scp>
                    approach to improve kinetic rate estimation with
                    <scp>bSSFP</scp>
                    ‐based hyperpolarized [1‐
                    <scp>
                      <sup>13</sup>
                      C
                    </scp>
                    ]pyruvate
                    <scp>MRI</scp>"
10.1002/mrm.70138,https://doi.org/10.1002/mrm.70138,"A Digital Phantom for
                    <scp>MR</scp>
                    Spectroscopy Data Simulation"
10.1002/mrm.70162,https://doi.org/10.1002/mrm.70162,"Evaluation of
                    <scp>0.55T MRI</scp>
                    for Simultaneous
                    <scp>R2*</scp>
                    and Fat Fraction Quantification in the Presence of Hepatic Iron Overload and Steatosis Using Simulations and Phantoms"
10.1002/mrm.30446,https://doi.org/10.1002/mrm.30446,Focused ultrasound–induced blood–brain barrier opening: A comparative analysis of permeability quantification based on Ktrans and PS
10.1002/mrm.70173,https://doi.org/10.1002/mrm.70173,"<scp>ASL 4D MRA</scp>
                    Intracranial Vessel Segmentation With Deep Learning U‐Nets"
10.1002/mrm.70214,https://doi.org/10.1002/mrm.70214,"Trityl
                    <scp>OXO71</scp>
                    Pharmacokinetics and Distribution in Rhesus Macaques"
10.1002/mrm.70193,https://doi.org/10.1002/mrm.70193,Quantitative Susceptibility Mapping in Skull Base Chordoma: In Silico Analysis and In Vivo Application Towards Indirect Hypoxia Assessment
10.1002/mrm.30170,https://doi.org/10.1002/mrm.30170,Issue Information
10.1002/mrm.30625,https://doi.org/10.1002/mrm.30625,Modeling the effect of in‐plane magnetic field gradients on asymmetric spin‐echo images with echo‐planar imaging readout
10.1002/mrm.30526,https://doi.org/10.1002/mrm.30526,"3D joint T
                    <sub>1</sub>
                    /T
                    <sub>1</sub>
                    <sub>ρ</sub>
                    /T
                    <sub>2</sub>
                    mapping and water‐fat imaging for contrast‐agent free myocardial tissue characterization at 1.5T"
10.1002/mrm.30594,https://doi.org/10.1002/mrm.30594,Simulated radiation levels and patterns of MRI without a Faraday shielded room
10.1002/mrm.30619,https://doi.org/10.1002/mrm.30619,Young Investigator Award Winners
10.1002/mrm.30636,https://doi.org/10.1002/mrm.30636,Optimized analytical segmented method for improved intravoxel incoherent motion parameter extraction in low‐perfused tissues
10.1002/mrm.70014,https://doi.org/10.1002/mrm.70014,Mimicking focused ultrasound with a loop coil in acoustic radiation force imaging
10.1002/mrm.70031,https://doi.org/10.1002/mrm.70031,"Accelerated water residual removal in
                    <scp>MRS</scp>
                    : Exploring deep learning versus fitting‐based approaches"
10.1002/mrm.70131,https://doi.org/10.1002/mrm.70131,Online Spatiotemporally Constrained Reconstruction for Real‐Time Interactive MRI
10.1002/mrm.70130,https://doi.org/10.1002/mrm.70130,"Simulation of
                    <scp>dB</scp>
                    /dt‐Over‐Electric Field Cardiac Magnetostimulation Safety Ratios in 75 Body Models and 18 Gradient Systems"
10.1002/mrm.70206,https://doi.org/10.1002/mrm.70206,"Scanner‐based real‐time automated volumetry reporting of the fetus, amniotic fluid, placenta, and umbilical cord for fetal MRI at 0.55T"
10.1002/mrm.30418,https://doi.org/10.1002/mrm.30418,Composite spin probes with adjustable oxygen sensitivity for pulse electron paramagnetic resonance imaging
10.1002/mrm.70009,https://doi.org/10.1002/mrm.70009,"Fiber orientation‐dependent T<sub>1</sub> angular features in human white matter at 1.5 T, 3 T, and 7 T"
10.1002/mrm.70181,https://doi.org/10.1002/mrm.70181,"Free‐Breathing Multi‐Slice Co‐Registered Cardiac
                    <scp>T1</scp>
                    ,
                    <scp>T2</scp>
                    , and
                    <scp>ADC</scp>
                    Mapping With Spin‐Echo Echo Planar Imaging"
10.1002/mrm.70212,https://doi.org/10.1002/mrm.70212,"Free‐Breathing,
                    <scp>3D</scp>
                    Cardiac Magnetic Resonance Elastography for Myocardial Stiffness Mapping"
10.1002/mrm.70104,https://doi.org/10.1002/mrm.70104,"Radial TRASE:
                    <scp>2D RF</scp>
                    encoding through mechanical rotation and active digital decoupling"
10.1002/mrm.30413,https://doi.org/10.1002/mrm.30413,In vivo simultaneous proton resonance frequency shift thermometry and single reference variable flip angle <scp>T<sub>1</sub></scp> measurements
10.1002/mrm.30593,https://doi.org/10.1002/mrm.30593,In vivo evaluation of population‐specific inversion pulses in parallel transmission
10.1002/mrm.30500,https://doi.org/10.1002/mrm.30500,Quantitative susceptibility mapping of the human carotid artery: Assessing sensitivity to elastin and collagen ex vivo
10.1002/mrm.70227,https://doi.org/10.1002/mrm.70227,"Accelerating Multiparametric Quantitative
                    <scp>MRI</scp>
                    Using Self‐Supervised Scan‐Specific Implicit Neural Representation With Model Reinforcement"
10.1002/mrm.30621,https://doi.org/10.1002/mrm.30621,Quadruple‐refocused spin‐locking: A robust method for high‐amplitude T<sub>1ρ</sub> imaging
10.1002/mrm.30642,https://doi.org/10.1002/mrm.30642,Counting glomeruli in human kidney specimens using ex vivo <scp>MRI</scp> without contrast agents
10.1002/mrm.70021,https://doi.org/10.1002/mrm.70021,Quantitative macromolecular proton fraction imaging using pulsed spin‐lock
10.1002/mrm.70225,https://doi.org/10.1002/mrm.70225,"Steps on the Path to Clinical Translation—A British and Irish Chapter
                    <scp>ISMRM</scp>
                    Workshop Survey of the
                    <scp>UK MRI</scp>
                    Community"
10.1002/mrm.70163,https://doi.org/10.1002/mrm.70163,Open‐Source Simulator of Imaging Near Metal at Arbitrary Magnetic Field Strengths
10.1002/mrm.30605,https://doi.org/10.1002/mrm.30605,Quantitative abdominal sodium MRI combined with 32‐channel proton pTx MRI at 7 Tesla in a large field‐of‐view
10.1002/mrm.30525,https://doi.org/10.1002/mrm.30525,Comparison of twelve‐layer concentric object (<scp>TLCO</scp>) and Line segmentations methods to determine the renal corticomedullary sodium gradient (<scp>CMSG</scp>) with a 3 T <scp>MRI</scp>
10.1002/mrm.30529,https://doi.org/10.1002/mrm.30529,"Unraveling the major role of vascular (
                    <scp>R2</scp>
                    ') contributions to
                    <scp>R2</scp>
                    * signal relaxation at ultra‐high‐field
                    <scp>MRI</scp>
                    : A comprehensive analysis with quantitative gradient recalled echo in mouse brain"
10.1002/mrm.30608,https://doi.org/10.1002/mrm.30608,Correcting pulse duration effects in the diffusional kurtosis of the multi‐compartment Kärger model
10.1002/mrm.70052,https://doi.org/10.1002/mrm.70052,"A network‐assisted joint image and motion estimation approach for robust
                    <scp>3D MRI</scp>
                    motion correction across severity levels"
10.1002/mrm.30456,https://doi.org/10.1002/mrm.30456,A 60‐channel high‐density flexible receive array for pediatric abdominal MRI
10.1002/mrm.70230,https://doi.org/10.1002/mrm.70230,"Time‐Division Multiplexing for Parallel Transmission at Ultra‐High Field With Limited
                    <scp>RF</scp>
                    Channels"
10.1002/mrm.70098,https://doi.org/10.1002/mrm.70098,"A unipolar head gradient for high‐field
                    <scp>MRI</scp>
                    without encoding ambiguity"
10.1002/mrm.70099,https://doi.org/10.1002/mrm.70099,"Fast
                    <scp>3D UTE</scp>
                    in vivo
                    <scp>
                      T
                      <sub>1</sub>
                    </scp>
                    and T2*$$ {\mathrm{T}}_2^{\ast } $$ mapping of fast relaxing knee tissues at
                    <scp>3 T</scp>"
10.1002/mrm.70084,https://doi.org/10.1002/mrm.70084,Assessing radiofrequency safety of active implants by measuring induced radiofrequency currents using MRI
10.1002/mrm.70074,https://doi.org/10.1002/mrm.70074,"Volumetric thermometry in moving tissues using stack‐of‐radial
                    <scp>MRI</scp>
                    and an image‐navigated multi‐baseline proton resonance frequency shift method"
10.1002/mrm.70101,https://doi.org/10.1002/mrm.70101,"Evaluation of an interleaved acquisition scheme for improved robustness of channel‐wise relative B
                    <sub>1</sub>
                    <sup>+</sup>
                    mapping at
                    <scp>7 T</scp>"
10.1002/mrm.70234,https://doi.org/10.1002/mrm.70234,"In Vivo Meso‐Scale Whole‐Brain Quantitative Imaging With Tailored
                    <scp>MRF</scp>
                    on the
                    <scp>
                      <i>NexGen</i>
                      7T
                    </scp>
                    Scanner"
10.1002/mrm.30510,https://doi.org/10.1002/mrm.30510,Engineering clinical translation of OGSE diffusion MRI
10.1002/mrm.30465,https://doi.org/10.1002/mrm.30465,Interpretation of inhomogeneous magnetization transfer in myelin water using a four‐pool model with dipolar reservoirs
10.1002/mrm.30416,https://doi.org/10.1002/mrm.30416,Quantifying spatial and dynamic lung abnormalities with <scp>3D PREFUL FLORET UTE</scp> imaging: A feasibility study
10.1002/mrm.30448,https://doi.org/10.1002/mrm.30448,"Accurate and precise in vivo liver
                    <scp>3D</scp>
                    <i>T</i>
                    <sub>1</sub>
                    mapping at
                    <scp>3T</scp>"
10.1002/mrm.70097,https://doi.org/10.1002/mrm.70097,"Scanner‐based real‐time automated volumetry reporting of the fetus, amniotic fluid, placenta, and umbilical cord for fetal MRI at 0.55T"
10.1002/mrm.70047,https://doi.org/10.1002/mrm.70047,"Optimized motion‐insensitive
                    <scp>PDFF</scp>
                    mapping of the liver"
10.1002/mrm.70112,https://doi.org/10.1002/mrm.70112,"Rapid
                    <scp>3D</scp>
                    whole‐brain high‐resolution
                    <scp>
                      T
                      <sub>1</sub>
                    </scp>
                    quantification: Accelerating standard inversion recovery with stack‐of‐spirals turbo
                    <scp>FLASH</scp>
                    acquisition"
10.1002/mrm.30568,https://doi.org/10.1002/mrm.30568,Multi‐compartment metabolic assessment of the kidneys by co‐hyperpolarized <scp><sup>13</sup>C MRI</scp>
10.1002/mrm.30436,https://doi.org/10.1002/mrm.30436,"<scp>3D MERMAID</scp>
                    :
                    <scp>3D</scp>
                    Multi‐shot enhanced recovery motion artifact insensitive diffusion for submillimeter, multi‐shell, and
                    <scp>SNR</scp>
                    ‐efficient diffusion imaging"
10.1002/mrm.30423,https://doi.org/10.1002/mrm.30423,In vivo GABA detection by single‐pulse editing with one shot
10.1002/mrm.30461,https://doi.org/10.1002/mrm.30461,"Whole liver phase‐based
                    <scp>R2</scp>
                    mapping in liver iron overload within a breath‐hold"
10.1002/mrm.70196,https://doi.org/10.1002/mrm.70196,"Overlap‐Kernel
                    <scp>EPI</scp>
                    : Estimating
                    <scp>MRI</scp>
                    Shot‐to‐Shot Phase Variations by Shifted‐Kernel Extraction From Overlap Regions at Arbitrary k‐Space Locations"
10.1002/mrm.30428,https://doi.org/10.1002/mrm.30428,"Adaptable, wearable, and stretchable coils: A review"
10.1002/mrm.30454,https://doi.org/10.1002/mrm.30454,Comparison of water exchange measurements between filter‐exchange imaging and diffusion time‐dependent kurtosis imaging in the human brain
10.1002/mrm.30603,https://doi.org/10.1002/mrm.30603,Exact analytical solutions of the Bloch equation for the hyperbolic‐secant and chirp pulses
10.1002/mrm.30606,https://doi.org/10.1002/mrm.30606,High‐density MRI coil arrays with integrated field monitoring systems for human connectome mapping
10.1002/mrm.70006,https://doi.org/10.1002/mrm.70006,Enhanced spectral response in frequency‐dependent diffusion measurements using a linear encoding model
10.1002/mrm.30460,https://doi.org/10.1002/mrm.30460,"Machine learning‐based multi‐pool Voigt fitting of
                    <scp>CEST</scp>
                    ,
                    <scp>rNOE</scp>
                    , and
                    <scp>MTC</scp>
                    in Z‐spectra"
10.1002/mrm.70175,https://doi.org/10.1002/mrm.70175,"Increasing Infusion Times of Hyperpolarized [1‐
                    <scp>
                      <sup>13</sup>
                      C
                    </scp>
                    ]Pyruvate in a Mouse Brain Maintain Lactate Generation and Approach Pseudo‐Steady State Metabolism"
10.1002/mrm.70203,https://doi.org/10.1002/mrm.70203,"Optimized Magnetic Resonance
                    <scp>T1</scp>
                    Mapping for Estimation of Intrathecal Contrast Concentrations in Human Brain and Ventricular Cerebrospinal Fluid"
10.1002/mrm.70071,https://doi.org/10.1002/mrm.70071,"Rapid free‐breathing myocardial
                    <i>T</i>
                    <sub>1</sub>
                    mapping with free‐running interleaved multi‐slice acquisition and respiratory motion correction using self‐navigated auto calibration"
10.1002/mrm.30440,https://doi.org/10.1002/mrm.30440,"Learning‐based motion artifact correction in the Z‐spectral domain for chemical exchange saturation transfer
                    <scp>MRI</scp>"
10.1002/mrm.70035,https://doi.org/10.1002/mrm.70035,"Thermal noise lowers the accuracy of rotationally invariant harmonics of diffusion
                    <scp>MRI</scp>
                    data and their robustness to experimental variations"
10.1002/mrm.70125,https://doi.org/10.1002/mrm.70125,A Nonlinear Single Channel Gradient Insert for Prostate Diffusion Imaging
10.1002/mrm.70087,https://doi.org/10.1002/mrm.70087,"<scp>ISME</scp>
                    —incoherent sampling of multi‐echo data to minimize cardiac‐induced noise in brain maps of R2*$$ {R}_2^{\ast } $$ and magnetic susceptibility"
10.1002/mrm.70224,https://doi.org/10.1002/mrm.70224,"Self‐Supervised Joint Reconstruction and Denoising of
                    <scp>T2</scp>
                    ‐Weighted
                    <scp>PROPELLER MRI</scp>
                    of the Lung at
                    <scp>0.55T</scp>"
10.1002/mrm.70221,https://doi.org/10.1002/mrm.70221,A Low‐Cost and Compact High‐Frequency Gallium Nitride Gradient Power Amplifier for Low‐Field MRI
10.1002/mrm.30595,https://doi.org/10.1002/mrm.30595,<scp>3D</scp>‐printable phantoms for quantitative dynamic contrast‐enhanced <scp>MRI</scp>
10.1002/mrm.30604,https://doi.org/10.1002/mrm.30604,"Rapid, high‐resolution and distortion‐free R2∗ mapping of fetal brain using multi‐echo radial FLASH and model‐based reconstruction"
10.1002/mrm.30430,https://doi.org/10.1002/mrm.30430,CESTsimu: An open‐source GUI for spectral and spatial CEST simulation
10.1002/mrm.30552,https://doi.org/10.1002/mrm.30552,Diffusion <scp>MRI</scp> in the cortex of the brain: Reducing partial volume effects from CSF and white matter in the mean diffusivity using high <i>b</i>‐values and spherical b‐tensor encoding
10.1002/mrm.70049,https://doi.org/10.1002/mrm.70049,The contributions of aquaporin‐4 to water exchange across the blood–brain barrier measured by filter‐exchange imaging
10.1002/mrm.70029,https://doi.org/10.1002/mrm.70029,Characterizing the imaging environment for supine breast MRI
10.1002/mrm.70058,https://doi.org/10.1002/mrm.70058,"Predictive signal modeling and multi‐rate filtering in accelerated cardiac
                    <scp>MRI</scp>"
10.1002/mrm.30562,https://doi.org/10.1002/mrm.30562,Magnitude preparation‐based MR‐acoustic radiation force imaging
10.1002/mrm.70114,https://doi.org/10.1002/mrm.70114,"High‐resolution deuterium metabolic imaging of the human brain at 9.4 T using phase‐cycled
                    <scp>balanced SSFP</scp>
                    spectral–spatial acquisitions"
10.1002/mrm.30473,https://doi.org/10.1002/mrm.30473,"Accelerated
                    <scp>EPR</scp>
                    imaging using deep learning denoising"
10.1002/mrm.30612,https://doi.org/10.1002/mrm.30612,Detection of transient tissue displacement using wavelet <scp>MR elastography</scp>: Phantom validation and in vivo human brain repeatability study
10.1002/mrm.30611,https://doi.org/10.1002/mrm.30611,Simultaneous <scp>3D</scp> aortic lumen and vessel wall imaging at 0.<scp>55 T</scp> at either systole or diastole
10.1002/mrm.70032,https://doi.org/10.1002/mrm.70032,"Flow‐suppressed
                    <scp>2D</scp>
                    spin‐echo imaging with high tolerance to
                    <scp>
                      B
                      <sub>1</sub>
                    </scp>
                    inhomogeneity using hyperbolic secant pulses"
10.1002/mrm.70118,https://doi.org/10.1002/mrm.70118,"A linear model‐based,
                    <scp>
                      B
                      <sub>1</sub>
                    </scp>
                    inhomogeneity–corrected, glutamate‐weighted
                    <scp>chemical exchange saturation transfer MRI</scp>
                    at
                    <scp>5 T</scp>"
10.1002/mrm.30569,https://doi.org/10.1002/mrm.30569,"Block‐interleaved segmented echo‐planar imaging for improved activity detection in submillimeter high‐resolution functional
                    <scp>MRI</scp>
                    at
                    <scp>7 T</scp>"
10.1002/mrm.70117,https://doi.org/10.1002/mrm.70117,Pharmacokinetic modeling strategies for dynamic hyperpolarized urea imaging
10.1002/mrm.70088,https://doi.org/10.1002/mrm.70088,Optimization of pseudo‐continuous arterial spin labeling for brain perfusion imaging in the intraoperative setting
10.1002/mrm.30599,https://doi.org/10.1002/mrm.30599,"Strong gradients, cool performance: A 64‐channel array coil with concurrent field monitoring and thermal control for ex vivo diffusion‐weighted brain imaging using the 3T connectome 2.0 MRI scanner"
10.1002/mrm.30493,https://doi.org/10.1002/mrm.30493,"Simultaneous
                    <scp>3D</scp>
                    quantitative magnetization transfer imaging and susceptibility mapping"
10.1002/mrm.30583,https://doi.org/10.1002/mrm.30583,"<scp>MRI</scp>
                    ‐based quantification of whole‐organ renal metabolic rate of oxygen during free‐breathing"
10.1002/mrm.70208,https://doi.org/10.1002/mrm.70208,"Evaluation of Partial Volume Correction Techniques for Sodium
                    <scp>MRI</scp>
                    of the Achilles Tendon"
10.1002/mrm.70198,https://doi.org/10.1002/mrm.70198,Dynamic Transitions for Fast Joint Acquisition and Reconstruction of CEST‐Rex$$ {R}_{ex} $$ and T1$$ {T}_1 $$
10.1002/mrm.30600,https://doi.org/10.1002/mrm.30600,Dual‐scan self‐learning denoising for application in ultralow‐field <scp>MRI</scp>
10.1002/mrm.30497,https://doi.org/10.1002/mrm.30497,Real‐time fetal brain and placental T2* mapping at 0.55T MRI
10.1002/mrm.70121,https://doi.org/10.1002/mrm.70121,"<scp>OxyTrack</scp>
                    : A Novel Needle Sensor for In Situ Oximetry"
10.1002/mrm.70081,https://doi.org/10.1002/mrm.70081,"Repeatability of diffusion‐weighted arterial spin labeling
                    <scp>MRI</scp>
                    for mapping blood–brain barrier water exchange rate at different postlabel delays"
10.1002/mrm.30602,https://doi.org/10.1002/mrm.30602,<scp>B<sub>1</sub></scp>‐corrected breast <scp>T<sub>1</sub></scp> mapping at ultralow field
10.1002/mrm.70024,https://doi.org/10.1002/mrm.70024,Numerical and experimental study of RF‐induced heating of passive implantable medical devices at 5T MRI
10.1002/mrm.30472,https://doi.org/10.1002/mrm.30472,"Accelerating spin‐echo
                    <scp>EPI</scp>
                    through combined patterned multislice excitation and simultaneous multislice acquisition"
10.1002/mrm.30514,https://doi.org/10.1002/mrm.30514,"A correction for modeling radial, spiral, and
                    <scp>PROPELLER</scp>
                    dynamic contrast‐enhanced data: Time‐averaged extended Tofts"
10.1002/mrm.30441,https://doi.org/10.1002/mrm.30441,Rapid prospective motion correction using free induction decay and stationary field probe navigators at 7T
10.1002/mrm.70019,https://doi.org/10.1002/mrm.70019,Dynamic contrast enhanced‐magnetic resonance fingerprinting (<scp>DCE</scp>‐<scp>MRF</scp>): A new quantitative <scp>MRI</scp> method to reliably assess tumor vascular perfusion
10.1002/mrm.70174,https://doi.org/10.1002/mrm.70174,Analytical Dual Flip Angle R1 Calculation Outside the Small‐Angle Regime
10.1002/mrm.70155,https://doi.org/10.1002/mrm.70155,Self‐Supervised Noise Adaptive MRI Denoising via Repetition to Repetition (Rep2Rep) Learning
10.1002/mrm.30496,https://doi.org/10.1002/mrm.30496,Ultra‐high temporal resolution <scp>4D</scp> angiography using arterial spin labeling with subspace reconstruction
10.1002/mrm.30474,https://doi.org/10.1002/mrm.30474,"Improving fat saturation robustness in outer extremity
                    <scp>MRI</scp>
                    with a local shim coil insert"
10.1002/mrm.30482,https://doi.org/10.1002/mrm.30482,Elastographic magnetization prepared imaging with rapid encoding
10.1002/mrm.30635,https://doi.org/10.1002/mrm.30635,Non‐monotonic time‐ and frequency‐dependent diffusion kurtosis in the human brain revealed by pulsed and oscillating gradient experiments
10.1002/mrm.30513,https://doi.org/10.1002/mrm.30513,"Monitoring the head exposure of MRI workers around 3 T, 7 T, and 11.7 T scanners using smart goggles equipped with a network of magnetometers"
10.1002/mrm.30572,https://doi.org/10.1002/mrm.30572,"Real‐time cardiac cine
                    <scp>MRI</scp>
                    : A comparison of a diffusion probabilistic model with alternative state‐of‐the‐art image reconstruction techniques for undersampled spiral acquisitions"
10.1002/mrm.70041,https://doi.org/10.1002/mrm.70041,"Interpreting
                    <scp>amide proton transfer</scp>
                    ‐weighted imaging contrast between normal and tumor brain tissues using the asymmetry analysis method at 4.7 T"
10.1002/mrm.70037,https://doi.org/10.1002/mrm.70037,Robust constrained weighted least squares for in vivo human cardiac diffusion kurtosis imaging
10.1002/mrm.30478,https://doi.org/10.1002/mrm.30478,"Repeatability‐encouraging self‐supervised learning reconstruction for quantitative
                    <scp>MRI</scp>"
10.1002/mrm.70186,https://doi.org/10.1002/mrm.70186,"Read My Leads: Subject‐Specific
                    <scp>RF</scp>
                    Hazard Assessment and Mitigation for
                    <scp>DBS</scp>
                    Implants in
                    <scp>MRI</scp>"
10.1002/mrm.70165,https://doi.org/10.1002/mrm.70165,"Spin and Gradient Multiple Overlapping‐Echo Detachment Imaging (
                    <scp>SAGE</scp>
                    ‐
                    <scp>MOLED</scp>
                    ): Highly Efficient
                    <i>T</i>
                    <sub>2</sub>
                    , T2*$$ {T}_2^{\ast } $$, and
                    <i>M</i>
                    <sub>0</sub>
                    Mapping for Simultaneous Perfusion and Permeability Measurements"
10.1002/mrm.30420,https://doi.org/10.1002/mrm.30420,"<scp>Three‐dimensional</scp>
                    high‐isotropic‐resolution
                    <scp>MR fingerprinting</scp>
                    optimized for 0.
                    <scp>55 T</scp>"
10.1002/mrm.30575,https://doi.org/10.1002/mrm.30575,"Cross‐site harmonization of diffusion
                    <scp>MRI</scp>
                    data without matched training subjects"
10.1002/mrm.70017,https://doi.org/10.1002/mrm.70017,Accelerated free‐breathing abdominal T2 mapping with deep learning reconstruction of radial turbo spin‐echo data
10.1002/mrm.30546,https://doi.org/10.1002/mrm.30546,MR thermometry with high precision and temporal resolution by quadratic phase MR fingerprinting
10.1002/mrm.30521,https://doi.org/10.1002/mrm.30521,The effect of concomitant gradient fields on MRI with long readout radial‐based trajectories
10.1002/mrm.70103,https://doi.org/10.1002/mrm.70103,"<scp>
                      T
                      <sub>1</sub>
                    </scp>
                    ‐weighted
                    <scp>fMRI</scp>
                    in mouse visual cortex using an iron oxide nanoparticle contrast agent and
                    <scp>UTE</scp>
                    imaging at 9.4 T"
10.1002/mrm.70089,https://doi.org/10.1002/mrm.70089,"Focus correction in
                    <scp>MR</scp>
                    thermography for increased targeting precision during focused ultrasound procedures"
10.1002/mrm.30567,https://doi.org/10.1002/mrm.30567,"<i>B</i>
                    <sub>0</sub>
                    navigator enables respiratory motion navigation in radial stack‐of‐stars liver Look‐Locker
                    <i>T</i>
                    <sub>1</sub>
                    mapping"
10.1002/mrm.30444,https://doi.org/10.1002/mrm.30444,Transient shear wave elastometry using a portable magnetic resonance sensor
10.1002/mrm.30445,https://doi.org/10.1002/mrm.30445,"A data‐driven approach for improved quantification of in vivo metabolic conversion rates of hyperpolarized [1‐
                    <scp>
                      <sup>13</sup>
                      C
                    </scp>
                    ]pyruvate"
10.1002/mrm.30506,https://doi.org/10.1002/mrm.30506,"Motion‐corrected brain
                    <scp>MRI</scp>
                    at ultralow field (64
                    <scp>mT</scp>
                    )"
10.1002/mrm.30442,https://doi.org/10.1002/mrm.30442,"Rapid quantitative
                    <scp>MRI</scp>
                    at 46
                    <scp>mT</scp>
                    : Accelerated
                    <scp>
                      T
                      <sub>1</sub>
                    </scp>
                    and
                    <scp>
                      T
                      <sub>2</sub>
                    </scp>
                    mapping with low‐rank reconstructions"
10.1002/mrm.70082,https://doi.org/10.1002/mrm.70082,"Automatic determination of glymphatic flow with the
                    <scp>DTI</scp>
                    ‐
                    <scp>ALPS</scp>
                    ‐index along the principal axis system in native imaging space corrects for head and fiber orientation"
10.1002/mrm.30536,https://doi.org/10.1002/mrm.30536,Self‐supervised denoising diffusion probabilistic models for abdominal DW‐MRI
10.1002/mrm.30544,https://doi.org/10.1002/mrm.30544,<scp>3D</scp> virtual biopsy of in vivo <scp>pH</scp> and metabolism using <scp>PRESS</scp> and semi‐<scp>LASER MRS</scp> of hyperpolarized <scp><sup>13</sup>C</scp> nuclei
10.1002/mrm.70158,https://doi.org/10.1002/mrm.70158,"<scp>MR</scp>
                    Elastography‐Based Slip Interface Imaging for Assessment of Myofascial Interface Mobility in Chronic Low Back Pain: A Pilot Study"
10.1002/mrm.30631,https://doi.org/10.1002/mrm.30631,"Fast, motion‐robust <scp>MR</scp> elastography with distributed, generalized encoding"
10.1002/mrm.30174,https://doi.org/10.1002/mrm.30174,Issue Information
10.1002/mrm.30488,https://doi.org/10.1002/mrm.30488,"Quantitative multislice and jointly optimized rapid
                    <scp>CEST</scp>
                    for in vivo whole‐brain imaging"
10.1002/mrm.30463,https://doi.org/10.1002/mrm.30463,"Diffusion tensor subspace imaging of double diffusion–encoded
                    <scp>MRI</scp>
                    delineates small fibers and gray‐matter microstructure not visible with single encoding techniques"
10.1002/mrm.30471,https://doi.org/10.1002/mrm.30471,Basis function compression for field probe monitoring
10.1002/mrm.30406,https://doi.org/10.1002/mrm.30406,Nexus: A versatile console for advanced low‐field <scp>MRI</scp>
10.1002/mrm.70005,https://doi.org/10.1002/mrm.70005,Optimized acquisition for simultaneous intravoxel incoherent motion and <scp>R<sub>2</sub></scp> quantification in the liver
10.1002/mrm.70170,https://doi.org/10.1002/mrm.70170,"Wireless Resonators With Coupled Versus Decoupled Units: Which Enhances Local
                    <scp>SNR</scp>
                    of
                    <scp>RF</scp>
                    Receive Arrays Better?"
10.1002/mrm.70184,https://doi.org/10.1002/mrm.70184,"Validation of Intravoxel Incoherent Motion
                    <scp>MRI</scp>
                    Using Perfused Explanted Human Livers"
10.1002/mrm.30457,https://doi.org/10.1002/mrm.30457,Romer‐<scp>EPTI</scp>: Rotating‐view motion‐robust super‐resolution <scp>EPTI</scp> for <scp>SNR</scp>‐efficient distortion‐free in‐vivo mesoscale <scp>diffusion MRI</scp> and microstructure imaging
10.1002/mrm.70218,https://doi.org/10.1002/mrm.70218,Velocity Spectrum Imaging Using Velocity Encoding Preparation Pulses
